指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
05475,经营溢利特殊科目,ths_operating_premium_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05492,经营溢利,ths_operating_premium_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05504,应占联营公司业绩,ths_toallied_corp_perf_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05506,应占共同控制实体业绩,ths_to_joint_control_entity_perf_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05512,税前利润特殊科目,ths_pre_tax_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05514,税前利润,ths_pre_tax_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05516,所得税费用,ths_income_tax_cost_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05518,税后利润特殊科目,ths_after_tax_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05521,税后利润,ths_after_tax_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05524,归属于母公司股东利润,ths_profit_atsopc_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05526,归属于非控制股股东利润,ths_profit_atncs_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05528,基本每股收益,ths_ps_basic_eps_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05530,稀释每股收益,ths_dlt_earnings_per_share_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05532,其他综合收益,ths_other_compre_income_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05534,综合收益总额,ths_total_compre_income_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05536,归属于母公司股东综合收益总额,ths_total_income_atsopc_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
05538,归属于非控制股股东综合收益总额,ths_total_income_non_control_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
17017,归属于非股东利润,ths_profit_attrbt_to_nonholders_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
17018,归属于非股东综合收益总额,ths_total_income_atncs_hks,元,港股财务报表 / 港股一般企业 / 港股利润表,报表类型、货币币种,是
08495,单季度-营业额,ths_sq_business_vol_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08496,单季度-营业收入,ths_sq_revenue_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08497,单季度-营业收入特殊科目,ths_sq_oi_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08498,单季度-销售成本,ths_sq_sales_cost_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08499,单季度-毛利,ths_sq_gross_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08500,单季度-其他收入,ths_sq_other_revenues_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08501,单季度-销售费用,ths_sq_sales_fee_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08502,单季度-管理费用,ths_sq_manage_fee_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08503,单季度-财务费用,ths_sq_finance_cost_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08504,单季度-其他费用,ths_sq_other_fees_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08505,单季度-投资物业公允价值变动,ths_sq_invest_property_fv_change_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08506,单季度-经营溢利特殊科目,ths_sq_operating_premium_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08507,单季度-经营溢利,ths_sq_operating_premium_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08508,单季度-应占联营公司业绩,ths_sq_toallied_corp_perf_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08509,单季度-应占共同控制实体业绩,ths_sq_to_jce_perf_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08510,单季度-税前利润特殊科目,ths_sq_pre_tax_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08511,单季度-税前利润,ths_sq_pre_tax_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08512,单季度-所得税费用,ths_sq_income_tax_cost_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08513,单季度-税后利润特殊科目,ths_sq_after_tax_profit_si_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08514,单季度-税后利润,ths_sq_after_tax_profit_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08515,单季度-归属于母公司股东利润,ths_sq_profit_atsopc_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08516,单季度-归属于非控制股股东利润,ths_sq_profit_atncs_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08517,单季度-基本每股收益,ths_sq_basic_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08518,单季度-稀释每股收益,ths_sq_dltd_earnings_per_share_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08519,单季度-其他综合收益,ths_sq_other_compre_income_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08520,单季度-综合收益总额,ths_sq_total_compre_income_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08521,单季度-归属于母公司股东综合收益总额,ths_sq_total_income_atsopc_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08522,单季度-归属于非控制股股东综合收益总额,ths_sq_total_income_atncs_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
16823,单季度-研发费用,ths_sq_rad_cost_hks,元,港股财务报表 / 港股一般企业 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
05341,经营活动现金流量净额,ths_ncf_of_oa_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05350,投资活动现金流量净额,ths_ncf_of_ia_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05358,融资活动现金流量净额,ths_ncf_of_fa_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05368,现金及现金等价物净增加额,ths_net_increase_in_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05377,现金及现金等价物期初余额,ths_initial_balance_of_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05384,汇率变动对现金及现金等价物的影响,ths_effect_of_exchange_chg_on_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
05391,现金及现金等价物期末余额,ths_final_balance_of_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
06248,取得固定资产、无形资产和其他长期资产所支付的现金,ths_cash_from_assets_sum_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09345,折旧与摊销,ths_depreciation_and_amortization_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09346,营运资金变动,ths_operating_capital_change_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09347,投资购买,ths_invest_buy_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09348,股份回购,ths_shares_repur_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09349,支付股息,ths_dividend_paid_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
09350,股票发行,ths_stock_issue_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表,报表类型、货币币种,是
08621,单季度-经营活动现金流量净额,ths_sq_ncf_of_oa_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08622,单季度-投资活动现金流量净额,ths_sq_ncf_of_ia_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08623,单季度-融资活动现金流量净额,ths_sq_ncf_offa_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08624,单季度-现金及现金等价物净增加额,ths_sq_net_increase_in_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08625,单季度-现金及现金等价物期初余额,ths_sq_initial_balance_of_cace_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08626,单季度-汇率变动对现金及现金等价物的影响,ths_sq_effect_of_erc_on_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
08627,单季度-现金及现金等价物期末余额,ths_sq_final_balance_of_cce_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09351,单季度-折旧与摊销,ths_sq_daa_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09352,单季度-营运资金变动,ths_sq_operating_capital_change_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09353,单季度-投资购买,ths_sq_invest_buy_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09354,单季度-股份回购,ths_sq_shares_repur_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09355,单季度-支付股息,ths_sq_dividend_paid_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
09356,单季度-股票发行,ths_sq_stock_issue_hks,元,港股财务报表 / 港股一般企业 / 港股现金流量表(单季度),年度、季度、报表类型、货币币种,是
05550,股本,ths_shares_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05551,储备,ths_reserve_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05552,权益特殊科目,ths_equity_si_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05553,归属于母公司股东权益,ths_equity_atsopc_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05554,归属于非控制股股东权益,ths_equity_atncs_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05555,权益合计,ths_total_equity_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
11811,优先股,ths_preferred_share_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股所有者权益,报表类型、货币币种,是
05497,应付账款及票据,ths_accounts_payable_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05499,应计费用及其他应付款,ths_accrued_expenses_etc_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05501,短期借款,ths_st_loan_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05503,应交税费,ths_tax_payable_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05505,应付附属公司款项,ths_money_payable_toac_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05507,应付共同控制体款项,ths_joint_control_entity_payable_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05509,应付联营公司款项,ths_payable_to_associated_corp_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05511,流动负债特殊科目,ths_current_liab_si_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05513,流动负债合计,ths_total_current_liab_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
08972,衍生金融负债,ths_derivative_fnncl_current_liab_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动负债,报表类型、货币币种,是
05339,应收账款及票据,ths_account_receivable_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05366,存货,ths_inventory_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05374,受限制存款及现金,ths_restricted_deposits_and_cash_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05382,现金及现金等价物,ths_cce_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05399,应收联营公司款项,ths_receivables_from_allied_corp_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05420,流动资产特殊科目,ths_current_assets_si_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05427,流动资产合计,ths_total_current_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05436,预付款项、按金及其他应收款项,ths_prepay_deposits_etc_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05446,应收共同控制体款项,ths_receivables_from_jce_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05450,应收附属公司款项,ths_receivables_from_ac_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05454,可收回税项,ths_recoverable_tax_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05487,交易性金融资产,ths_tradable_fnncl_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股流动资产,报表类型、货币币种,是
05515,长期借款,ths_lt_loan_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动负债,报表类型、货币币种,是
05517,递延所得税负债,ths_dt_liab_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动负债,报表类型、货币币种,是
05520,非流动负债特殊科目,ths_noncurrent_liab_si_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动负债,报表类型、货币币种,是
05523,非流动负债合计,ths_total_noncurrent_liab_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动负债,报表类型、货币币种,是
05549,负债合计,ths_total_liab_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动负债,报表类型、货币币种,是
05348,可供出售金融资产,ths_saleable_finacial_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05356,无形资产,ths_intangible_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05375,商誉,ths_goodwill_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05389,附属公司权益,ths_ac_equity_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05404,共同控制体权益,ths_common_control_equity_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05440,预付租赁款,ths_lease_prepay_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05443,不动产、厂房和设备,ths_real_estate_plant_and_equip_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05448,联营公司权益,ths_allied_corp_equity_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05452,投资物业,ths_invest_property_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05459,非流动资产特殊科目,ths_noncurrent_assets_si_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05463,非流动资产合计,ths_total_noncurrent_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05481,递延所得税资产,ths_dt_assets_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
05495,资产合计,ths_total_asset_hks,元,港股财务报表 / 港股一般企业 / 港股资产负债表 / 港股非流动资产,报表类型、货币币种,是
06388,预警类型,ths_early_warning_type_hks,,港股财务报表 / 港股业绩预告 / 港股业绩预警,,
06389,预警摘要,ths_warn_abstract_hk,,港股财务报表 / 港股业绩预告 / 港股业绩预警,,
06390,业绩预告内容,ths_perfe_fore_content_hks,,港股财务报表 / 港股业绩预告 / 港股业绩预警,,
06391,业绩变化原因,ths_perf_chg_reason_hks,,港股财务报表 / 港股业绩预告 / 港股业绩预警,,
06392,预告日期,ths_fore_date_hks,,港股财务报表 / 港股业绩预告 / 港股业绩预警,,
05355,业绩简报实际披露日期,ths_perf_brief_actual_dd_hks,,港股财务报表 / 港股业绩预告 / 港股财报披露时间,,
05365,业绩报告实际披露日期,ths_perf_report_actual_dd_hks,,港股财务报表 / 港股业绩预告 / 港股财报披露时间,,
05631,业绩报告截止日期,ths_perf_report_ed_hks,,港股财务报表 / 港股业绩预告 / 港股财报披露时间,,
06393,业绩简报预计披露日期,ths_perf_briefing_fore_dsclsr_date_hks,,港股财务报表 / 港股业绩预告 / 港股财报披露时间,,
06394,业绩报告预计披露日期,ths_perf_report_foredsclsr_date_hks,,港股财务报表 / 港股业绩预告 / 港股财报披露时间,,
05444,保费及收费收入,ths_premium_and_charge_income_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05447,减：分保至再保险支出,ths_rein_to_rein_expense_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05449,减：未到期责任准备金,ths_unearned_premium_reserve_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05451,净保费及收费收入,ths_net_premium_and_charge_income_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05494,保险及合约付款,ths_insurance_and_contract_payment_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05496,减：分保保险及投资合约付款,ths_riand_invest_contract_pay_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05498,净保险及合约付款,ths_net_insurance_and_contract_pay_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05500,业务及管理费,ths_business_and_manage_fee_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
05502,其他业务成本,ths_other_business_costs_hks,元,港股财务报表 / 港股保险公司 / 港股利润表,报表类型、货币币种,是
08587,单季度-保费及收费收入,ths_sq_premium_and_charge_income_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08588,单季度-分保至再保险支出,ths_sq_to_reinsurance_cost_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08589,单季度-未到期责任准备金,ths_sq_unearned_premium_reserve_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08590,单季度-净保费及收费收入,ths_sq_net_premium_and_charge_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08595,单季度-保险及合约付款,ths_sq_iac_payment_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08596,单季度-分保保险及投资合约付款,ths_sq_rein_insurance_and_ic_pay_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08597,单季度-净保险及合约付款,ths_sq_net_iac_pay_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08599,单季度-业务及管理费,ths_sq_business_and_manage_fee_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08601,单季度-其他业务成本,ths_sq_other_business_costs_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08602,单季度-营业支出特殊科目,ths_sq_operating_payment_si_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08603,单季度-营业支出,ths_sq_operating_payout_hks,元,港股财务报表 / 港股保险公司 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
05544,应付保单合约款,ths_insurance_contract_payable_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股负债,报表类型、货币币种,是
05545,应付投资合约款,ths_invest_contract_payable_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股负债,报表类型、货币币种,是
05546,应付保费,ths_premium_payable_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股负债,报表类型、货币币种,是
05547,预收保费,ths_advance_premium_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股负债,报表类型、货币币种,是
05548,卖出回购金融资产,ths_sell_repur_fnncl_assets_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股负债,报表类型、货币币种,是
05482,金融租赁款,ths_fnncl_lease_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股资产,报表类型、货币币种,是
05484,应收保费,ths_premium_receivable_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股资产,报表类型、货币币种,是
05485,再保险资产,ths_rein_assets_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股资产,报表类型、货币币种,是
05491,贷款、垫款及应收款项,ths_loans_and_receivables_advance_hks,元,港股财务报表 / 港股保险公司 / 港股资产负债表 / 港股资产,报表类型、货币币种,是
05349,利息收入,ths_interest_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05357,利息支出,ths_interest_payout_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05367,利息净收入,ths_interest_net_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05376,手续费及佣金收入,ths_fee_and_commi_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05383,手续费及佣金支出,ths_charge_and_commi_expenses_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05390,手续费及佣金净收入,ths_commi_net_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05400,交易收入,ths_td_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05405,指定以公允价值列账之金融工具收益,ths_income_of_fi_appointed_for_fv_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05413,保费收益,ths_premium_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05437,保险赔偿及投保人负债变动净额,ths_net_chg_in_ic_etc_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05441,未扣除减值的营业收入,ths_oi_undeduct_impairment_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05477,贷款减值准备,ths_loan_ir_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05479,其他减值准备,ths_othr_irs_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05488,营业支出特殊科目,ths_operating_payment_si_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05490,营业支出,ths_operating_payout_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05508,重估物业及出售固定资产净收益,ths_net_income_from_property_sales_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
05510,金融投资净收益,ths_fnncl_invest_net_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表,报表类型、货币币种,是
08523,单季度-利息收入,ths_sq_interest_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08524,单季度-利息支出,ths_sq_interest_payout_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08525,单季度-利息净收入,ths_sq_interest_net_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08526,单季度-手续费及佣金收入,ths_sq_fee_and_commi_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08527,单季度-手续费及佣金支出,ths_sq_charge_and_commi_expenses_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08528,单季度-手续费及佣金净收入,ths_sq_commi_net_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08529,单季度-交易收入,ths_sq_td_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08530,单季度-指定以公允价值列账之金融工具收益,ths_sq_income_of_fi_design_for_fv_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08531,单季度-保费收益,ths_sq_premium_income_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08535,单季度-营业支出特殊科目,ths_sq_operating_payment_si_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08536,单季度-营业支出,ths_sq_operating_payout_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
08537,单季度-保险赔偿及投保人负债变动净额,ths_sq_insurance_compen_etc_net_hks,元,港股财务报表 / 港股商业银行 / 港股利润表(单季度),年度、季度、报表类型、货币币种,是
