指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
08464,定期折算周期,ths_regular_convert_period_fund,,基本资料 / 分级基金基本资料,,
08465,定期折算条款,ths_regular_convert_item_fund,,基本资料 / 分级基金基本资料,,
08467,是否配对转换,ths_is_pairing_conversion_fund,,基本资料 / 分级基金基本资料,,
08491,分级基金主题类型,ths_grade_fund_theme_type_fund,,基本资料 / 分级基金基本资料,,
08492,整体折溢价率,ths_overall_discount_premium_rate_fund,%,基本资料 / 分级基金基本资料,,是
08493,剩余折算天数,ths_surplus_convert_days_fund,天,基本资料 / 分级基金基本资料,,是
08494,分级母代码,ths_grade_parent_code_fund,,基本资料 / 分级基金基本资料,,
09027,分级基金类别,ths_grade_fund_type_fund,,基本资料 / 分级基金基本资料,,
09028,折溢价比例偏离系数,ths_premium_ratio_deviation_co_fund,,基本资料 / 分级基金基本资料,起始交易日期、截止交易日期,
09029,名义资金成本,ths_nominal_capital_cost_fund,,基本资料 / 分级基金基本资料,,是
10544,初始杠杆,ths_original_lever_fund,,基本资料 / 分级基金基本资料,,是
11389,上折母基金需涨,ths_up_convert_mother_fund_raise_fund,%,基本资料 / 分级基金基本资料,,是
11390,下折母基金需跌,ths_down_convert_mother_fund_fall_fund,%,基本资料 / 分级基金基本资料,,是
11391,向上触点折算条款,ths_up_contact_convert_clause_fund,,基本资料 / 分级基金基本资料,,
11392,向下触点折算条款,ths_down_contact_convert_clause_fund,,基本资料 / 分级基金基本资料,,
00423,理财产品交易所代码,ths_wmp_exchange_code_bcm,,基本资料 / 券商集合理财基本资料,,
05172,投资类型,ths_invest_type_bcm,,基本资料 / 券商集合理财基本资料,,
05182,投资经理(历任),ths_invest_manager_his_bcm,,基本资料 / 券商集合理财基本资料,,
05185,存续期,ths_dur_bcm,年,基本资料 / 券商集合理财基本资料,,是
05189,计划类型,ths_plan_type_bcm,,基本资料 / 券商集合理财基本资料,,
05190,是否提取业绩报酬,ths_is_extract_perf_reward_bcm,,基本资料 / 券商集合理财基本资料,,
05191,业绩报酬提取方法,ths_perf_reward_extract_method_bcm,,基本资料 / 券商集合理财基本资料,,
06343,产品规模,ths_product_sacle_bcm,元,基本资料 / 券商集合理财基本资料,,是
06344,规模同类排名,ths_scale_similar_rank_bcm,,基本资料 / 券商集合理财基本资料,产品分类,
08490,成立年限,ths_establishedyears_bcm,年,基本资料 / 券商集合理财基本资料,,是
11419,发行机构自编代码,ths_issue_org_self_encode_code_bcm,,基本资料 / 券商集合理财基本资料,,
12274,协会投资类型,ths_investment_type_of_sac_bcm,,基本资料 / 券商集合理财基本资料,,
17056,备案日期,ths_filing_date_asset_management_bcm,,基本资料 / 券商集合理财基本资料,,
17057,备案编码,ths_filing_code_asset_management_bcm,,基本资料 / 券商集合理财基本资料,,
17058,投资明细,ths_investment_details_asset_management_bcm,,基本资料 / 券商集合理财基本资料,,
17704,业绩报酬计提比例,ths_rt_perf_compensation_bcm,,基本资料 / 券商集合理财基本资料,,是
17812,产品同花顺代码(旧),ths_cpthsdm_j_bcm,,基本资料 / 券商集合理财基本资料,,
17934,风险等级,ths_risk_grade_bcm,,基本资料 / 券商集合理财基本资料,,
00029,基金管理人中文名称,ths_fs_cn_name_fund,,基本资料 / 基金公司 / 基本资料,,
00030,基金管理人英文名称,ths_fs_en_name_fund,,基本资料 / 基金公司 / 基本资料,,
00031,基金管理人注册地址,ths_fs_reg_address_fund,,基本资料 / 基金公司 / 基本资料,,
00032,基金管理人办公地址,ths_fs_office_address_fund,,基本资料 / 基金公司 / 基本资料,,
00033,基金管理人法人代表,ths_fs_legal_representative_fund,,基本资料 / 基金公司 / 基本资料,,
00034,基金管理人总经理,ths_fs_general_manager_fund,,基本资料 / 基金公司 / 基本资料,,
00035,基金管理人电话,ths_fs_tel_fund,,基本资料 / 基金公司 / 基本资料,,
00036,基金管理人传真,ths_fs_fax_fund,,基本资料 / 基金公司 / 基本资料,,
00037,基金管理人电子邮箱,ths_fs_email_fund,,基本资料 / 基金公司 / 基本资料,,
06334,基金管理人简称,ths_fs_short_name_fund,,基本资料 / 基金公司 / 基本资料,,
13388,基金管理人注册城市,ths_registered_city_gp_fund,,基本资料 / 基金公司 / 基本资料,,
13389,基金管理人注册资本,ths_registered_capital_gp_fund,,基本资料 / 基金公司 / 基本资料,,
13390,基金管理人成立日期,ths_establish_date_gp_fund,,基本资料 / 基金公司 / 基本资料,,
13391,基金管理人邮编,ths_postal_code_gp_fund,,基本资料 / 基金公司 / 基本资料,,
13392,基金管理人主页,ths_web_gp_fund,,基本资料 / 基金公司 / 基本资料,,
06341,五星基金占比,ths_five_star_fund_ratio_fund,%,基本资料 / 基金公司 / 基金公司指数,年度、月份、评级机构,
06342,四星基金占比,ths_four_star_fund_ratio_fund,%,基本资料 / 基金公司 / 基金公司指数,年度、月份、评级机构,
13653,基金公司指数区间收益,ths_yeild_gp_fund,%,基本资料 / 基金公司 / 基金公司指数,起始交易日期、截止交易日期、所属指数、是否年化,
13654,基金公司指数收益标准差,ths_volatile_gp_fund,%,基本资料 / 基金公司 / 基金公司指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法,
13655,基金公司指数年化波动率,ths_ann_vol_gp_fund,%,基本资料 / 基金公司 / 基金公司指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法,
13656,基金公司指数最大回撤,ths_maxdrawdown_gp_fund,,基本资料 / 基金公司 / 基金公司指数,起始交易日期、截止交易日期、所属指数,
13658,Sharpe(基金公司指数),ths_sharpe_gp_fund,,基本资料 / 基金公司 / 基金公司指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法、无风险收益率,
06336,基金经理数,ths_fund_manager_num_fund,,基本资料 / 基金公司 / 旗下经理统计,,是
06337,基金经理平均年限,ths_fund_manager_avg_years_fund,年,基本资料 / 基金公司 / 旗下经理统计,,是
06338,基金经理最大年限,ths_fund_manager_max_years_fund,年,基本资料 / 基金公司 / 旗下经理统计,,是
06339,基金经理成熟度,ths_fund_manager_maturity_fund,,基本资料 / 基金公司 / 旗下经理统计,,
06340,团队稳定性,ths_team_stability_fund,,基本资料 / 基金公司 / 旗下经理统计,起始交易日期、截止交易日期,
13651,基金经理人均管理资产规模,ths_average_nav_gp_fund,元,基本资料 / 基金公司 / 旗下经理统计,,是
13652,基金经理人均管理产品数,ths_average_products_gp_fund,,基本资料 / 基金公司 / 旗下经理统计,,是
06335,旗下基金数,ths_funds_num_fund,,基本资料 / 基金公司 / 管理规模,,是
13641,基金管理人资产净值合计,ths_nav_gp_fund,元,基本资料 / 基金公司 / 管理规模,,是
13642,基金管理人资产净值合计(非货币),ths_nav_noncash_gp_fund,元,基本资料 / 基金公司 / 管理规模,,是
13643,基金管理人资产净值合计排名,ths_nav_rank_gp_fund,,基本资料 / 基金公司 / 管理规模,,
13644,基金管理人资产净值合计变动,ths_nav_change_gp_fund,元,基本资料 / 基金公司 / 管理规模,,是
13645,基金管理人资产净值合计变动率,ths_nav_change_rate_gp_fund,%,基本资料 / 基金公司 / 管理规模,,是
13646,基金管理人报告期总申购份额,ths_subscribe_gp_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
13648,基金管理人报告期总赎回份额,ths_redeem_gp_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
13650,基金管理人报告期申购赎回净额,ths_netsubscribe_gp_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
15507,基金管理人单季度总申购份额,ths_fund_supervisor_sq_total_pur_share_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
15508,基金管理人单季度总赎回份额,ths_fund_supervisor_sq_total_redemp_share_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
15509,基金管理人单季度申购赎回净额,ths_fund_supervisor_sq_pur_and_redemp_net_amt_fund,份,基本资料 / 基金公司 / 管理规模,年度,是
00005,基金类型,ths_fund_type_fund,,基本资料 / 基金分类,,
00006,投资类型(二级分类),ths_invest_type_second_classi_fund,,基本资料 / 基金分类,,
00007,投资风格,ths_invest_style_fund,,基本资料 / 基金分类,年度,
05251,投资类型(一级分类),ths_invest_type_first_classi_fund,,基本资料 / 基金分类,,
08280,海通分类,ths_hts_classi_fund,,基本资料 / 基金分类,,
08667,基金投资类型,ths_fund_invest_type_fund,,基本资料 / 基金分类,,
09015,是否分级基金,ths_isgradingfund_fund,,基本资料 / 基金分类,,
09016,是否指数基金,ths_isindexfund_fund,,基本资料 / 基金分类,,
10506,是否初始基金,ths_is_original_fund_fund,,基本资料 / 基金分类,,
13206,所属主题基金类别,ths_ssztjjlb_fund,,基本资料 / 基金分类,,
15433,投资类型(支持历史),ths_historical_invest_type_fund,,基本资料 / 基金分类,基金分类,
15434,投资类型(英文),ths_en_invest_type_fund,,基本资料 / 基金分类,基金分类,
15435,第三方基金分类,ths_fund_thirdparty_type_fund,,基本资料 / 基金分类,评级机构,
15436,基金风险等级,ths_fund_risk_level_fund,,基本资料 / 基金分类,,
15437,是否融资融券标的,ths_is_margin_trading_target_fund,,基本资料 / 基金分类,,
16671,是否发起式基金,ths_sponsored_fund,,基本资料 / 基金分类,,
16751,同花顺封闭式开放式基金分类,ths_closed_open_end_fund_classification_fund,,基本资料 / 基金分类,,
16816,投资风格（市值）,ths_invest_style_mv_fund,,基本资料 / 基金分类,年度,
16817,投资风格（风格箱）,ths_invest_style_stylebox_fund,,基本资料 / 基金分类,年度,
17044,投资风格因子（风格箱）,ths_investstylefactor_stylebox_fund,%,基本资料 / 基金分类,年度、风格,是
17181,是否个人养老金基金,ths_is_grylj_fund,,基本资料 / 基金分类,,
00002,基金代码,ths_fund_code_fund,,基本资料 / 基金概况,,
00003,基金同花顺代码,ths_fund_thscode_fund,,基本资料 / 基金概况,,
00004,基金全称,ths_fund_full_name_fund,,基本资料 / 基金概况,,
00008,投资目标,ths_invest_objective_fund,,基本资料 / 基金概况,,
00009,投资范围,ths_invest_socpe_fund,,基本资料 / 基金概况,,
00010,业绩比较基准,ths_perf_comparative_benchmark_fund,,基本资料 / 基金概况,,
00011,基金上市地点,ths_fund_listed_exchange_fund,,基本资料 / 基金概况,,
00012,面值,ths_coupon_value_fund,元,基本资料 / 基金概况,,是
00017,基金经理(现任),ths_fund_manager_current_fund,,基本资料 / 基金概况,,
00018,基金经理(历任),ths_fund_manager_his_fund,,基本资料 / 基金概况,,
04251,申购赎回状态,ths_pur_and_redemp_status_fund,,基本资料 / 基金概况,,
05634,基金规模,ths_fund_scale_fund,元,基本资料 / 基金概况,,是
05635,同类基金平均规模,ths_similar_fund_avg_scale_fund,元,基本资料 / 基金概况,基金分类,是
05636,同类基金数量,ths_similar_fund_num_fund,,基本资料 / 基金概况,基金分类,是
05637,规模同类排名,ths_scale_similar_rank_fund,,基本资料 / 基金概况,基金分类,
06796,历任基金经理任职年化回报,ths_his_fm_service_return_fund,%,基本资料 / 基金概况,排名,是
08466,跟踪指数代码,ths_tracking_index_code_fund,,基本资料 / 基金概况,,
08767,基金规模(合并),ths_mergesize_fund,元,基本资料 / 基金概况,,是
09014,基准指数代码,ths_trackingindexcode_fund,,基本资料 / 基金概况,,
09380,货币基金收益计算方式,ths_cf_income_calc_method_fund,,基本资料 / 基金概况,,
09638,收益结转方式,ths_income_transfer_method_fund,,基本资料 / 基金概况,,
10507,资产净值是否为合并数据,ths_is_anv_merge_data_fund,,基本资料 / 基金概况,,
11420,年化跟踪误差阀值(业绩基准),ths_annual_volatility_threshold_pb_fund,%,基本资料 / 基金概况,,是
11421,日均跟踪偏离度阀值(业绩基准),ths_daily_avg_tdthreshold_pb_fund,%,基本资料 / 基金概况,,是
11422,投资理念,ths_invest_philosophy_fund,,基本资料 / 基金概况,,
11426,关联ETF同花顺代码,ths_related_etf_thscode_fund,,基本资料 / 基金概况,,
11427,基金后端代码,ths_fund_back_code_fund,,基本资料 / 基金概况,,
11788,分红方式,ths_dividend_method_fund,,基本资料 / 基金概况,,
12195,跟踪指数同花顺代码,ths_tracking_index_thscode_fund,,基本资料 / 基金概况,,
12765,基准成分代码,ths_fund_basement_fund,,基本资料 / 基金概况,基准成分权重排名,
12766,基准成分权重,ths_fund_basement_ratio_fund,%,基本资料 / 基金概况,基准成分权重排名,是
12946,关联基金代码,ths_related_thscode_fund,,基本资料 / 基金概况,,
13005,基金状态,ths_jjzt_fund,,基本资料 / 基金概况,,
13210,市场风险提示,ths_scfxts_fund,,基本资料 / 基金概况,,
13211,管理风险提示,ths_glfxts_fund,,基本资料 / 基金概况,,
13212,技术风险提示,ths_jsfxts_fund,,基本资料 / 基金概况,,
13213,赎回风险提示,ths_shfxts_fund,,基本资料 / 基金概况,,
13214,其他风险提示,ths_qtfxts_fund,,基本资料 / 基金概况,,
15320,基金场外代码,ths_fund_otc_code_fund,,基本资料 / 基金概况,,
15321,基金场内代码,ths_fund_exchange_code_fund,,基本资料 / 基金概况,,
15419,基金场内简称,ths_fund_inner_short_name_fund,,基本资料 / 基金概况,,
15420,基金扩位场内简称,ths_fund_extended_inner_short_name_fund,,基本资料 / 基金概况,,
15421,基金全称(英文),ths_fund_full_en_name_fund,,基本资料 / 基金概况,,
15422,基金初始代码,ths_fund_original_code_fund,,基本资料 / 基金概况,,
15423,基金前端代码,ths_fund_front_code_fund,,基本资料 / 基金概况,,
15426,ISIN代码,ths_isin_code_fund,,基本资料 / 基金概况,,
15427,是否FOF基金,ths_isfoffund_fund,,基本资料 / 基金概况,,
15430,基金最短持有期,ths_fund_minimum_holding_period_fund,月,基本资料 / 基金概况,,是
15458,获奖次数,ths_hjcs_fund,,基本资料 / 基金概况,,是
16557,基金交易结算模式,ths_transaction_settlement_model_fund,,基本资料 / 基金概况,,
16736,业绩比较基准变更说明,ths_yjbjjzbgsm_fund,,基本资料 / 基金概况,,
16752,跟踪指数名称,ths_name_of_tracking_index_fund,,基本资料 / 基金概况,,
17048,报告期基金资产净值币种,ths_prt_currency_fund,,基本资料 / 基金概况,,
17049,当期场内流通份额变化,ths_floor_trading_change_fund,份,基本资料 / 基金概况,,是
17701,ETF关联联接基金代码,ths_etf_to_code_fund,,基本资料 / 基金概况,,
17906,估值方法,ths_gzff_fund,,基本资料 / 基金概况,,
19479,总市值,ths_zsz_fund,元,基本资料 / 基金概况,,是
06891,姓名,ths_name_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名,
06892,出生年月,ths_birthday_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06893,学历,ths_education_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06894,国籍,ths_nationality_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06895,任职起始日,ths_service_sd_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06896,离职日期,ths_departuredate_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06897,任职期限,ths_service_term_fund,年,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06899,自然任职年限,ths_natural_service_years_fund,年,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
06900,历任基金数,ths_service_funds_num_fund,个,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
11531,基金经理平均年限,ths_fund_manager_avg_ages_fund,年,基本资料 / 基金经理 / 基本资料,,是
11532,基金经理最大年限,ths_fund_manager_max_ages_fund,年,基本资料 / 基金经理 / 基本资料,,是
11537,姓名(任职年限),ths_name_position_ages_fund,,基本资料 / 基金经理 / 基本资料,任职状态、名次,
13013,任职基金总规模,ths_rzjjzgm_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称、单位设置,
13097,年龄,ths_age_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
13098,简历,ths_resume_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
13099,性别,ths_gender_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
13100,任职天数,ths_tenure_fund,天,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
13101,在任基金数,ths_zrjjs_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
13102,在任基金代码,ths_zrjjdm_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
16440,基金经理代码,ths_managerid_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名,
16737,离任原因,ths_leaving_reason_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
16738,任职期限最长的现任基金经理,ths_longest_serving_current_manager_fund,,基本资料 / 基金经理 / 基本资料,,
16757,姓名(历史),ths_jjjlxmls_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名,
16758,姓名(历史，任职年限),ths_name_his_position_ages_fund,,基本资料 / 基金经理 / 基本资料,任职状态、名次,
16759,基金经理代码(历史),ths_his_managerid_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名,
17051,证券从业日期,ths_securities_practice_date_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名,
17158,任职天数（按任职期限）,ths_rzts_by_tenure_fund,,基本资料 / 基金经理 / 基本资料,任职状态、任职天数排名、是否显示经理名称,
19348,经理获奖次数,ths_jlhjcs_fund,次,基本资料 / 基金经理 / 基本资料,任职状态、任职年化回报排名、是否显示经理名称,
19382,任职基金总规模（支持历史）,ths_rzjjzgm_zcls_fund,,基本资料 / 基金经理 / 基本资料,任职年化回报排名、是否显示经理名称、单位设置,
13074,基金经理指数区间收益,ths_yeild_human_fund,%,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、任职状态、任职年化回报排名、是否显示经理名称、是否年化,
13103,基金经理指数收益标准差,ths_volatile_human_fund,%,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法、任职状态、任职年化回报排名、是否显示经理名称,
13104,基金经理指数年化波动率,ths_ann_vol_human_fund,%,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法、任职状态、任职年化回报排名、是否显示经理名称,
13105,基金经理指数最大回撤,ths_maxdrawdown_human_fund,%,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、任职状态、任职年化回报排名、是否显示经理名称,
13106,Sharpe(基金经理指数),ths_sharpe_human_fund,,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法、无风险收益率、任职状态、任职年化回报排名、是否显示经理名称,
15493,基金经理指数年化波动率同类平均,ths_jjjlzsnhbdltlpj_fund,,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法,
15494,基金经理指数最大回撤同类平均,ths_jjjlzszdhctlpj_fund,,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数,
15495,Sharpe(基金经理指数)同类平均,ths_spjjjlzstlpj_fund,,基本资料 / 基金经理 / 基金经理指数,起始交易日期、截止交易日期、所属指数、计算周期、收益率计算方法、无风险收益率,
16441,基金经理指数收盘价,ths_manager_index_fund,,基本资料 / 基金经理 / 基金经理指数,所属指数、任职状态、任职年化回报排名、是否显示经理名称,
16818,投资风格（基金经理）,ths_fund_manager_invest_style_fund,,基本资料 / 基金经理 / 经理特色指标,任职状态、任职年化回报排名、风格统计日期、是否显示经理名称,
16819,主题风格,ths_theme_style_fund,,基本资料 / 基金经理 / 经理特色指标,任职状态、任职年化回报排名、风格统计日期、是否显示经理名称,
06898,任职期间年化回报,ths_service_duration_annual_return_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、是否显示经理名称,
06901,几何平均任职年化回报,ths_geoavg_service_annual_return_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、收益率计算方法、是否显示经理名称,
08300,任职期间最大回报率,ths_employ_max_return_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、是否显示经理名称,
08301,任职期间最大回撤率,ths_service_max_retrace_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、是否显示经理名称,
11533,算数平均任职年化回报,ths_aa_position_annual_yeild_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、收益率计算方法、是否显示经理名称,
11534,超越基准总回报,ths_total_return_over_benchmark_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、是否显示经理名称,
11535,超越基准几何平均年化收益率,ths_ga_annual_yeild_over_benchmark_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、收益率计算方法、是否显示经理名称,
11536,超越基准算数平均年化收益率,ths_aa_annual_yeild_over_benchmark_fund,%,基本资料 / 基金经理 / 绩效评估,任职状态、任职年化回报排名、收益率计算方法、是否显示经理名称,
00013,管理费率,ths_manage_fee_rate_fund,%,基本资料 / 基金费率,,是
00014,托管费率,ths_mandate_fee_rate_fund,%,基本资料 / 基金费率,,是
00015,最高申购费率,ths_high_pur_fee_rate_fund,%,基本资料 / 基金费率,收费方式,是
00016,最高赎回费率,ths_high_redemp_fee_rate_fund,%,基本资料 / 基金费率,收费方式,是
06717,销售服务费率,ths_sales_service_fee_fund,%,基本资料 / 基金费率,,是
08080,管理费率说明,ths_managementfeeexplain_fund,,基本资料 / 基金费率,,
09017,认购费率,ths_purchasefee_fund,,基本资料 / 基金费率,收费方式,
09018,申购费率,ths_subscriptionfee_fund,,基本资料 / 基金费率,收费方式,
09019,赎回费率,ths_redemptionfee_fund,,基本资料 / 基金费率,收费方式,
09020,是否费率优惠,ths_isdiscount_fund,,基本资料 / 基金费率,,
09021,最低申购折扣,ths_minisubscriptiondiscount_fund,折,基本资料 / 基金费率,,是
09022,最低定投折扣,ths_minifixedinvestdiscount_fund,折,基本资料 / 基金费率,,是
11789,指数许可使用费率,ths_index_licensed_fee_rate_fund,%,基本资料 / 基金费率,,是
15447,是否收取浮动管理费,ths_fund_is_charge_floating_managementfee_fund,,基本资料 / 基金费率,,
15453,认购费率(支持历史),ths_historical_purchasefee_fund,,基本资料 / 基金费率,收费方式,
15454,申购费率(支持历史),ths_historical_subscriptionfee_fund,,基本资料 / 基金费率,收费方式,
15455,赎回费率(支持历史),ths_historical_redemptionfee_fund,,基本资料 / 基金费率,收费方式,
17050,最高认购费率,ths_max_subscription_rate_fund,%,基本资料 / 基金费率,,是
00019,基金管理人,ths_fund_supervisor_fund,,基本资料 / 相关机构,,
00020,基金托管人,ths_fund_mandator_fund,,基本资料 / 相关机构,,
12176,会计师事务所,ths_accounting_firm_fund,,基本资料 / 相关机构,,
12177,律师事务所,ths_law_firm_fund,,基本资料 / 相关机构,,
12178,流动性服务商,ths_liquidity_service_provider_fund,,基本资料 / 相关机构,,
15431,一级交易商,ths_primary_dealer_fund,,基本资料 / 相关机构,,
17222,网下机构自营投资账户配售数量,ths_rs_jgzy_sl_fund,份,基本资料 / 网下询价报价,,是
17223,网下机构自营投资账户配售金额,ths_rs_jgzy_je_fund,元,基本资料 / 网下询价报价,,是
17224,网下机构自营投资账户配售份额占比,ths_rs_jgzy_zb_fund,%,基本资料 / 网下询价报价,,是
17225,网下私募基金配售数量,ths_rs_smjj_sl_fund,份,基本资料 / 网下询价报价,,是
17226,网下私募基金配售金额,ths_rs_smjj_je_fund,元,基本资料 / 网下询价报价,,是
17227,网下私募基金配售份额占比,ths_rs_smjj_zb_fund,%,基本资料 / 网下询价报价,,是
17228,网下保险资金投资账户配售数量,ths_rs_bxzj_sl_fund,份,基本资料 / 网下询价报价,,是
17229,网下保险资金投资账户配售金额,ths_rs_bxzj_je_fund,元,基本资料 / 网下询价报价,,是
17230,网下保险资金投资账户配售份额占比,ths_rs_bxzj_zb_fund,%,基本资料 / 网下询价报价,,是
17231,网下基金公司或其资管子公司配售数量,ths_rs_jjgs_sl_fund,份,基本资料 / 网下询价报价,,是
17232,网下基金公司或其资管子公司配售金额,ths_rs_jjgs_je_fund,元,基本资料 / 网下询价报价,,是
17233,网下基金公司或其资管子公司配售份额占比,ths_rs_jjgs_zb_fund,%,基本资料 / 网下询价报价,,是
17234,网下保险机构资产管理产品配售数量,ths_rs_bxjg_sl_fund,份,基本资料 / 网下询价报价,,是
17235,网下保险机构资产管理产品配售金额,ths_rs_bxjg_je_fund,元,基本资料 / 网下询价报价,,是
17236,网下保险机构资产管理产品配售份额占比,ths_rs_bxjg_zb_fund,%,基本资料 / 网下询价报价,,是
17237,网下集合信托计划配售数量,ths_rs_jhxt_sl_fund,份,基本资料 / 网下询价报价,,是
17238,网下集合信托计划配售金额,ths_rs_jhxt_je_fund,元,基本资料 / 网下询价报价,,是
17239,网下集合信托计划配售份额占比,ths_rs_jhxt_zb_fund,%,基本资料 / 网下询价报价,,是
17240,网下证券公司集合资产管理计划配售数量,ths_rs_zqjh_sl_fund,份,基本资料 / 网下询价报价,,是
17241,网下证券公司集合资产管理计划配售金额,ths_rs_zqjh_je_fund,元,基本资料 / 网下询价报价,,是
17242,网下证券公司集合资产管理计划配售份额占比,ths_rs_zqjh_zb_fund,%,基本资料 / 网下询价报价,,是
17243,网下QFII投资账户配售数量,ths_rs_qfii_sl_fund,份,基本资料 / 网下询价报价,,是
17244,网下QFII投资账户配售金额,ths_rs_qfii_je_fund,元,基本资料 / 网下询价报价,,是
17245,网下QFII投资账户配售份额占比,ths_rs_qfii_zb_fund,%,基本资料 / 网下询价报价,,是
17246,网下证券公司单一资产管理计划配售数量,ths_rs_zqdy_sl_fund,份,基本资料 / 网下询价报价,,是
17247,网下证券公司单一资产管理计划配售金额,ths_rs_zqdy_je_fund,元,基本资料 / 网下询价报价,,是
17248,网下证券公司单一资产管理计划配售份额占比,ths_rs_zqdy_zb_fund,%,基本资料 / 网下询价报价,,是
09207,标的(英文),ths_underlying_en_usf,,基本资料 / 美国ETF基本资料,,
09208,标的说明(中文),ths_underlying_explain_cn_usf,,基本资料 / 美国ETF基本资料,,
09209,标的说明(英文),ths_underlying_explain_en_usf,,基本资料 / 美国ETF基本资料,,
09210,杠杆倍率,ths_leverage_ratio_usf,,基本资料 / 美国ETF基本资料,,是
09211,交易方向,ths_td_direction_usf,,基本资料 / 美国ETF基本资料,,
09212,简介(中文),ths_introduction_cn_usf,,基本资料 / 美国ETF基本资料,,
09213,简介(英文),ths_introduction_en_usf,,基本资料 / 美国ETF基本资料,,
00022,基金存续期,ths_fund_duration_fund,年,基本资料 / 重要日期,,是
00023,剩余存续期,ths_surplus_duration_fund,天,基本资料 / 重要日期,,是
00024,基金成立日,ths_fund_establishment_date_fund,,基本资料 / 重要日期,,
00025,基金到期日,ths_fund_expiry_date_fund,,基本资料 / 重要日期,,
00026,开始托管日期,ths_mandate_sd_fund,,基本资料 / 重要日期,,
00027,托管结束日期,ths_mandate_ed_fund,,基本资料 / 重要日期,,
00028,赎回起始日,ths_redemp_sd_fund,,基本资料 / 重要日期,,
08468,成立年限,ths_found_years_fund,年,基本资料 / 重要日期,,是
12200,预计下期开放日期,ths_fore_open_day_fund,,基本资料 / 重要日期,,
12201,预计下期开放结束日期,ths_fore_open_day_end_fund,,基本资料 / 重要日期,,
13161,持有期类型,ths_cyqlx_fund,,基本资料 / 重要日期,,
13162,滚动周期（天）,ths_gdzq_fund,,基本资料 / 重要日期,,是
15438,摘牌日期,ths_fund_delist_date_fund,,基本资料 / 重要日期,,
15439,发行公告日,ths_fund_issue_date_fund,,基本资料 / 重要日期,,
