301201,40.69,医药生物
301207,98.27,医药生物
301211,49.36,医药生物
301230,46.09,医药生物
301234,14.41,医药生物
301235,50.81,医药生物
301239,44.46,医药生物
301246,48.18,医药生物
301257,30.95,医药生物
301258,20.96,医药生物
301263,67.03,医药生物
301267,100.25,医药生物
301277,35.68,医药生物
301281,32.43,医药生物
301290,22.52,医药生物
301293,105.71,医药生物
301301,50.6,医药生物
301331,23.04,医药生物
301333,47.86,医药生物
301363,101.59,医药生物
301367,39.43,医药生物
301370,27.23,医药生物
301393,23.7,医药生物
301408,34.32,医药生物
301507,13.83,医药生物
301509,16.03,医药生物
301515,11.74,医药生物
301520,7.92,医药生物
301580,73.08,医药生物
301584,11.37,医药生物
301602,29.88,医药生物
600055,73.96,医药生物
600056,132.64,医药生物
600062,167.15,医药生物
600079,256.48,医药生物
600080,16.65,医药生物
600129,67.93,医药生物
600161,233.53,医药生物
600211,119.61,医药生物
600216,110.55,医药生物
600222,39.89,医药生物
600252,58.59,医药生物
600257,21.7,医药生物
600267,123.34,医药生物
600272,16.62,医药生物
600285,109.73,医药生物
600327,28.58,医药生物
600329,209.54,医药生物
600332,284.97,医药生物
600351,41.1,医药生物
600380,180.2,医药生物
600420,108.37,医药生物
600422,60.26,医药生物
600479,40.05,医药生物
600488,51.21,医药生物
600511,146.91,医药生物
600513,43.05,医药生物
600518,174.16,医药生物
600521,218.45,医药生物
600529,120.98,医药生物
600535,202.88,医药生物
600538,31.08,医药生物
600557,64.03,医药生物
600566,235.72,医药生物
600568,34.05,医药生物
600572,100.26,医药生物
600587,72.37,医药生物
600594,24.31,医药生物
600613,22.19,医药生物
600624,23.71,医药生物
600645,82.0,医药生物
600664,75.81,医药生物
600671,20.41,医药生物
600713,66.81,医药生物
600721,26.03,医药生物
600739,160.3,医药生物
600750,142.18,医药生物
600763,153.51,医药生物
600771,64.42,医药生物
600774,19.2,医药生物
600789,63.9,医药生物
600807,18.73,医药生物
600812,74.81,医药生物
600829,46.68,医药生物
600833,20.99,医药生物
600851,72.2,医药生物
600867,150.81,医药生物
600976,41.28,医药生物
600993,94.62,医药生物
600998,243.55,医药生物
601089,77.28,医药生物
603014,33.33,医药生物
